Datetime,FCS_S01_B1_003,FCS_S01_B1_004,FCS_S01_B2_005,FCS_S01_B2_006,FCS_S01_B3_007,FCS_S01_B3_008,FCS_S01_B6_013,FCS_S01_B6_014,FCS_S01_B7_015,FCS_S01_B7_016,FCS_S01_F_019,FCS_S01_F_020,FCS_S01_L1_001,FCS_S01_L1_002,FCS_S01_L2_017,FCS_S01_L2_018,FCS_S02_B1_003,FCS_S02_B1_004,FCS_S02_B2_005,FCS_S02_B2_006,FCS_S02_B3_007,FCS_S02_B3_008,FCS_S02_F_019,FCS_S02_F_020,FCS_S02_L1_001,FCS_S02_L1_002,FCS_S02_L2_017,FCS_S02_L2_018,FCS_S03_B1_003,FCS_S03_B1_004,FCS_S03_B2_005,FCS_S03_B4_010,FCS_S03_B5_011,FCS_S03_B5_012,FCS_S03_B6_013,FCS_S03_B6_014,FCS_S03_B7_015,FCS_S03_B7_016,FCS_S03_F_019,FCS_S03_F_020,FCS_S03_L1_001,FCS_S03_L1_002,FCS_S04_B1_003,FCS_S04_B1_004,FCS_S04_B2_005,FCS_S04_B2_006,FCS_S04_B5_011,FCS_S04_B5_012,FCS_S04_B6_013,FCS_S04_B6_014,FCS_S04_B7_015,FCS_S04_B7_016,FCS_S04_F_019,FCS_S04_F_020,FCS_S04_L1_001,FCS_S04_L1_002,FCS_S04_L2_017,FCS_S04_L2_018,FCS_S05_B1_003,FCS_S05_B1_004,FCS_S05_B2_005,FCS_S05_B2_006,FCS_S05_B4_009,FCS_S05_B4_010,FCS_S05_B5_011,FCS_S05_B5_012,FCS_S05_B6_013,FCS_S05_B6_014,FCS_S05_L1_001,FCS_S05_L1_002,FCS_S05_L2_017,FCS_S05_L2_018
2016/6/17 21:00,-673.781827,192.111007,168.636511,166.707412,167.655011,180.788421,126.591094,114.083509,60.692331,76.520606,145.623538,151.006504,131.848061,209.454782,111.895942,138.724293,147.280362,136.858719,133.024413,133.911345,96.360686,124.827024,127.020662,158.278643,136.517471,170.037865,95.792272,103.482881,189.191466,92.221964,18.208445,-706.427692,126.689204,144.29033,122.848855,91.070589,123.638317,128.531089,82.272236,147.492342,106.954547,73.371997,42.991278,46.805879,146.967306,109.196787,124.716714,134.904069,152.250629,143.884597,108.500515,73.89948,49.265361,47.448418,63.6981,93.743878,81.670425,92.864516,-17.64346,-44.554667,121.155881,37.169498,62.703602,98.351077,128.05636,181.599665,125.420044,128.044845,98.254308,81.803455,62.655199,91.51164
2016/6/18 21:00,-673.781827,187.860053,168.636511,162.253284,167.655011,176.968681,126.591094,110.036276,60.692331,72.124878,145.623538,146.776399,131.848061,205.159839,111.895942,133.963424,147.280362,133.028683,133.024413,129.050717,96.360686,120.656712,127.020662,154.294254,136.517471,165.470808,99.277153,102.742197,189.191466,92.221964,20.672236,-703.037557,126.689204,144.29033,127.0784,95.127247,128.603538,128.531089,86.349023,147.492342,110.3635,75.024993,41.266679,44.35446,144.86945,106.801409,128.96418,139.776175,156.225651,143.884597,112.471666,77.01403,50.090447,49.005124,66.227585,90.754268,82.287542,94.237837,-19.376352,-45.40236,124.757554,39.673156,64.337701,101.456867,131.503635,181.599665,129.724199,128.044845,98.254308,85.620263,60.614729,92.291728
2016/6/19 21:00,-675.637273,186.159671,166.831729,160.471633,165.587404,175.440785,125.080953,108.417383,58.657253,70.366587,143.893473,145.084357,129.876244,203.441862,110.052431,132.059076,145.40512,131.496669,131.029416,127.106465,94.580927,118.988587,125.017425,152.700499,134.727372,163.643985,101.605185,106.860632,189.191466,95.558985,22.314763,-700.494957,130.176808,147.660607,127.0784,99.995237,133.56876,133.43472,86.349023,149.839227,111.215739,76.677989,41.266679,41.085901,144.86945,103.607572,128.96418,143.024246,160.200674,148.151453,116.442818,77.01403,51.740618,52.118537,69.600231,86.768121,86.536792,94.627189,-17.64346,-42.859282,129.259645,43.011367,68.422948,101.456867,134.950909,177.163871,132.306692,132.192602,101.603981,90.200432,64.148167,93.782492
2016/6/20 21:00,-678.420441,185.30948,164.124557,159.580807,162.485993,174.676836,122.815743,107.607937,55.604635,69.487441,141.298377,144.238336,126.918517,202.582874,107.287163,131.106903,142.592258,130.730662,128.03692,126.134339,91.911289,118.154524,122.012571,151.903621,132.042225,162.730574,102.047962,107.595437,189.191466,94.724729,24.778554,-697.104822,131.04871,150.188315,127.0784,99.183906,135.223834,132.617448,90.42581,152.968407,114.624693,78.330984,39.542081,41.085901,142.771594,103.607572,131.512659,142.212228,161.790683,147.298082,118.031278,78.571305,54.215875,52.896891,72.129716,86.768121,87.153909,97.222326,-17.64346,-42.859282,132.861317,44.680473,70.057047,100.680419,136.674547,177.163871,134.889185,132.192602,104.116237,90.963794,63.73754,94.56258
2016/6/21 21:00,-681.203609,183.609099,161.417384,157.799156,159.384582,173.14894,120.550533,105.989044,52.552018,67.72915,138.70328,142.546293,123.960791,200.864897,104.521896,129.202555,139.779396,129.198648,125.044425,124.190088,89.241651,116.486399,119.007716,150.309866,129.357077,160.903751,99.877079,108.182105,190.128551,93.890474,23.957291,-694.562221,132.792512,150.188315,127.0784,98.372574,132.741223,130.982904,93.68724,152.968407,118.033647,80.810478,37.817482,41.085901,140.673739,103.607572,130.663166,140.588193,161.790683,145.59134,118.031278,80.12858,55.866047,54.453597,73.816039,86.768121,87.771026,97.222326,-15.044121,-41.163898,133.761736,46.349579,72.508196,105.339104,136.674547,175.389553,135.750016,130.533499,105.791074,90.200432,63.73754,93.754726
2016/6/22 21:00,-681.203609,181.058527,161.417384,155.126679,159.384582,170.857096,120.550533,103.560704,52.552018,65.091714,138.70328,140.00823,123.960791,198.287931,104.521896,126.346034,139.779396,126.900627,125.044425,121.273711,89.241651,113.984211,119.007716,147.919232,129.357077,158.163517,101.619519,109.503579,191.065637,98.06175,24.778554,-692.867154,134.536314,151.030885,127.0784,100.806569,134.396297,132.617448,94.502597,152.968407,120.590362,84.11647,36.955183,37.817343,139.624811,100.413735,133.211645,144.648282,163.380692,149.004824,121.208199,80.907218,56.691132,55.23195,74.659201,82.781974,89.354359,96.746632,-15.044121,-41.163898,135.562572,46.349579,75.776394,108.444895,140.121821,173.615236,137.471678,133.851704,106.628492,92.490517,67.134102,96.847314
2016/6/23 21:00,-683.059055,180.208336,159.612602,154.235853,157.316975,170.093148,119.040393,102.751258,50.516939,64.212568,136.973215,139.162209,121.988974,197.428942,102.678385,125.39386,137.904154,126.13462,123.049428,120.301585,87.461892,113.150149,117.00448,147.122355,127.566978,157.250105,103.947551,113.77015,194.813979,100.564516,26.421082,-689.47702,135.408215,153.558592,127.0784,100.806569,139.361519,132.617448,96.133312,156.879881,124.851555,84.942968,36.092883,38.634482,138.575883,101.212194,137.459111,144.648282,168.150719,149.004824,123.59089,82.464493,58.341304,57.56701,77.188686,83.778511,90.087843,100.325738,-13.311228,-39.468513,140.064663,48.018684,79.044592,113.10358,143.569095,172.728077,141.775833,133.851704,109.140748,94.780601,68.62707,99.173695
2016/6/24 21:00,-683.986778,182.758908,158.710211,156.90833,156.283171,172.384992,118.285323,105.179597,49.4994,66.850005,136.108183,141.700272,121.003065,200.005908,101.756629,128.250381,136.966533,128.432641,122.051929,123.217962,86.572013,115.652336,116.002862,149.512988,126.671929,159.99034,103.804737,114.214561,197.625235,100.564516,27.242345,-688.629486,138.023919,149.345746,129.616127,98.372574,141.84413,132.617448,95.317954,155.315291,125.703793,87.422461,36.955183,38.634482,139.624811,101.212194,137.459111,144.648282,168.150719,149.004824,122.79666,85.579043,60.816561,59.90207,78.031847,83.778511,91.903909,100.325738,-12.444782,-38.620821,140.965081,50.522342,81.49574,109.99779,145.292733,173.615236,142.636664,133.851704,111.653003,97.070686,70.530664,99.187578
2016/6/25 21:00,-681.203609,185.30948,161.417384,159.580807,159.384582,174.676836,120.550533,107.607937,52.552018,69.487441,138.70328,144.238336,123.960791,202.582874,104.521896,131.106903,139.779396,130.730662,125.044425,126.134339,89.241651,118.154524,119.007716,151.903621,129.357077,162.730574,104.23318,110.244262,193.876893,96.39324,28.884873,-690.324553,138.023919,149.345746,129.616127,93.504584,141.84413,132.617448,95.317954,155.315291,123.147078,86.595963,36.092883,39.451622,138.575883,102.010653,137.459111,144.648282,164.175697,149.004824,120.413969,85.579043,61.641647,59.90207,78.031847,84.775048,91.787543,96.984479,-12.444782,-38.620821,138.263826,50.522342,79.861641,109.99779,145.292733,172.728077,138.332509,133.851704,107.465911,93.253878,69.373554,95.273255
2016/6/26 21:00,-680.275887,186.159671,162.319775,160.471633,160.418386,175.440785,121.305603,108.417383,53.569557,70.366587,139.568312,145.084357,124.9467,203.441862,105.443652,132.059076,140.717016,131.496669,126.041923,127.106465,90.131531,118.988587,120.009334,152.700499,130.252126,163.643985,102.633554,108.626516,191.065637,94.724729,29.706137,-692.867154,135.408215,147.660607,127.0784,92.693252,141.016593,132.617448,92.871882,154.520564,120.590362,84.11647,34.368285,38.634482,136.478027,101.212194,136.609618,146.272318,162.585688,147.298082,120.413969,84.021768,64.116904,60.680423,79.71817,83.778511,90.704959,96.865555,-10.711889,-38.620821,135.562572,48.853237,76.593443,108.444895,140.98364,174.502394,135.750016,134.681256,104.116237,93.253878,67.46996,96.081108
2016/6/27 21:00,-680.275887,187.860053,162.319775,162.253284,160.418386,176.968681,121.305603,110.036276,53.569557,72.124878,139.568312,146.776399,124.9467,205.159839,105.443652,133.963424,140.717016,133.028683,126.041923,129.050717,90.131531,120.656712,120.009334,154.294254,130.252126,165.470808,101.762333,108.039847,187.317295,93.056219,28.884873,-692.867154,132.792512,147.660607,127.0784,92.693252,136.878908,132.617448,92.871882,154.520564,118.885885,87.422461,34.368285,41.085901,136.478027,103.607572,132.362152,146.272318,162.585688,147.298082,116.442818,83.24313,64.116904,59.90207,77.188686,86.768121,88.155409,97.222326,-9.845443,-37.773128,134.662154,47.184131,76.593443,109.221342,139.260003,175.389553,132.306692,134.681256,102.4414,90.200432,68.62707,94.534814
2016/6/28 21:00,-678.420441,190.410625,164.124557,164.925761,162.485993,179.260525,122.815743,112.464616,55.604635,74.762314,141.298377,149.314462,126.918517,207.736805,107.287163,136.819945,142.592258,135.326705,128.03692,131.967094,91.911289,123.158899,122.012571,156.684887,132.042225,168.211043,98.563081,105.835432,186.380209,90.553453,30.5274,-694.562221,131.04871,145.975468,124.540673,92.693252,133.568761,130.982905,88.795095,151.391384,117.181408,84.942968,34.368285,40.268762,136.478027,102.809113,129.813673,146.272318,160.200674,146.444711,114.854357,80.907218,64.94199,60.680423,78.031847,85.771584,88.155409,95.373311,-8.112551,-36.077744,134.662154,45.515026,79.044592,109.221342,135.812728,174.502394,128.002537,131.36305,99.929144,87.146986,68.490194,92.180667
2016/6/29 21:00,-676.564996,188.710243,165.929338,163.144109,164.5536,177.732629,124.325883,110.845723,57.639713,73.004023,143.028441,147.62242,128.890335,206.018828,109.130675,134.915598,144.4675,133.794691,130.031917,130.022842,93.691048,121.490774,124.015807,155.091132,133.832323,166.38422,102.333591,107.305042,185.443124,93.056219,28.063609,-693.714687,131.04871,148.503176,127.0784,94.315915,134.396298,135.886536,90.42581,151.391384,118.033647,84.11647,36.955183,37.817343,139.624811,100.413735,130.663166,149.520389,160.995679,146.444711,115.648587,78.571305,65.767075,62.23713,75.502362,82.781974,90.204209,94.151495,-7.246104,-35.230051,136.46299,43.84592,79.861641,109.221342,137.536365,175.389553,128.863368,131.36305,99.929144,87.910347,66.723476,93.754726
2016/6/30 21:00,-678.420441,186.159671,164.124557,160.471633,162.485993,175.440785,122.815743,108.417383,55.604635,70.366587,141.298377,145.084357,126.918517,203.441862,107.287163,132.059076,142.592258,131.496669,128.03692,127.106465,91.911289,118.988587,122.012571,152.700499,132.042225,163.643985,102.047962,108.626516,190.128551,96.39324,29.706137,-690.324553,133.664413,148.503176,131.307944,94.315915,134.396298,135.886536,92.056525,151.391384,121.442601,84.942968,35.230584,38.634482,137.526955,101.212194,130.663166,149.520389,160.995679,146.444711,118.031278,80.12858,67.417247,63.015483,76.345524,83.778511,90.821326,97.730601,-6.379658,-34.382359,138.263826,45.515026,83.129839,113.880028,140.121821,175.389553,133.167523,131.36305,104.116237,90.200432,68.62707,94.534814
2016/7/1 21:00,-681.203609,186.159671,161.417384,160.471633,159.384582,175.440785,120.550533,108.417383,52.552018,70.366587,138.70328,145.084357,123.960791,203.441862,104.521896,132.059076,139.779396,131.496669,125.044425,127.106465,89.241651,118.988587,119.007716,152.700499,129.357077,163.643985,101.619519,108.626516,189.191466,94.724729,28.063609,-689.477019,134.536314,147.660606,132.153853,91.070588,133.568761,135.886536,92.871882,151.391384,123.999316,84.11647,34.368285,37.817343,136.478027,100.413735,128.964179,149.520389,157.815661,146.444711,118.031278,82.464493,65.767075,63.015483,76.345524,82.781974,90.704959,95.881586,-6.379658,-34.382359,140.965081,46.349579,83.946889,109.99779,139.260003,173.615236,129.724199,127.215294,104.116237,91.727155,66.723476,92.946873
2016/7/2 21:00,-680.275887,188.710243,162.319775,163.144109,160.418386,177.732629,121.305603,110.845723,53.569557,73.004023,139.568312,147.62242,124.9467,206.018828,105.443652,134.915598,140.717016,133.794691,126.041923,130.022842,90.131531,121.490774,120.009334,155.091132,130.252126,166.38422,98.277453,107.305042,188.25438,91.387708,28.063609,-692.01962,131.920611,144.290329,127.924309,87.013929,129.431077,135.886536,91.241167,151.391384,120.590362,83.289972,32.643686,37.000203,134.380171,99.615275,125.566207,146.272318,153.840638,146.444711,116.442818,82.464493,65.767075,62.23713,76.345524,81.785438,88.772526,93.167526,-8.112551,-32.686974,136.46299,43.84592,83.946889,109.221342,139.260003,174.502394,131.445861,127.215294,100.766563,87.910347,68.490194,94.520932
2016/7/3 21:00,-679.348164,188.710243,163.222166,163.144109,161.452189,177.732629,122.060673,110.845723,54.587096,73.004023,140.433344,147.62242,125.932609,206.018828,106.365408,134.915598,141.654637,133.794691,127.039422,130.022842,91.02141,121.490774,121.010953,155.091132,131.147175,166.38422,99.291487,107.305042,188.25438,88.884943,28.063609,-693.714687,130.176809,141.762621,127.0784,83.768603,126.948466,134.251992,90.42581,150.609089,120.590362,82.463474,34.368285,39.451622,136.478027,102.010653,122.168234,144.648283,153.045634,145.59134,115.648587,79.349943,65.767075,61.458777,74.659201,84.775048,89.005259,93.524296,-7.246104,-34.382359,136.46299,41.342262,83.129839,106.891999,136.674547,174.502394,128.863368,124.72664,99.091726,85.620263,65.703241,93.740844
2016/7/4 21:00,-679.348164,189.560434,163.222166,164.034935,161.452189,178.496577,122.060673,111.655169,54.587096,73.883169,140.433344,148.468441,125.932609,206.877817,106.365408,135.867772,141.654637,134.560698,127.039422,130.994968,91.02141,122.324837,121.010953,155.88801,131.147175,167.297631,97.549047,105.687296,188.25438,85.547922,25.599818,-695.409755,129.304908,140.920052,123.694764,80.523276,124.465855,129.348361,87.164381,147.479909,119.738124,82.463474,34.368285,37.817343,136.478027,100.413735,120.469248,144.648283,149.865616,142.177856,114.060127,79.349943,66.592161,61.458777,75.502362,82.781974,87.305559,91.556358,-5.513212,-32.686974,134.662154,41.342262,80.678691,103.786209,134.089091,173.615236,124.559213,124.72664,97.416889,83.330178,66.723476,89.82652
2016/7/5 21:00,-680.275887,189.560434,162.319775,164.034935,160.418386,178.496577,121.305603,111.655169,53.569557,73.883169,139.568312,148.468441,124.9467,206.877817,105.443652,135.867772,140.717016,134.560698,126.041923,130.994968,90.131531,122.324837,120.009334,155.88801,130.252126,167.297631,96.535012,105.687296,187.317294,83.879411,25.599818,-696.257288,127.561105,137.549775,122.848855,80.523276,122.810781,129.348361,87.164381,146.697614,118.033647,79.98398,34.368285,40.268762,136.478027,102.809113,118.770262,144.648283,146.685598,139.617742,111.677436,77.01403,67.417247,62.23713,72.972878,85.771584,86.455709,92.778174,-6.379658,-34.382359,134.662154,38.838603,79.044592,103.786209,130.641816,174.502394,121.115888,124.72664,94.904634,82.566817,65.703241,90.620491
2016/7/6 21:00,-678.420441,187.860053,164.124557,162.253284,162.485993,176.968681,122.815743,110.036276,55.604635,72.124878,141.298377,146.776399,126.918517,205.159839,107.287163,133.963424,142.592258,133.028683,128.03692,129.050717,91.911289,120.656712,122.012571,154.294254,132.042225,165.470808,99.434302,106.273964,188.25438,84.713667,25.599818,-695.409755,129.304908,141.762621,124.540673,83.768603,124.465855,133.43472,87.164381,148.262204,119.738124,80.810478,32.643686,38.634482,134.380171,101.212194,119.619755,147.896354,148.275607,142.177856,112.471666,78.571305,65.767075,60.680423,72.972878,83.778511,87.072826,93.405373,-4.646766,-31.839282,135.562572,39.673156,80.678691,108.444895,131.503635,176.276712,124.559213,128.044845,96.579471,83.330178,67.743711,92.208433
2016/7/7 21:00,-678.420441,186.159671,164.124557,160.471633,162.485993,175.440785,122.815743,108.417383,55.604635,70.366587,141.298377,145.084357,126.918517,203.441862,107.287163,132.059076,142.592258,131.496669,128.03692,127.106465,91.911289,118.988587,122.012571,152.700499,132.042225,163.643985,100.305522,107.743574,192.002722,87.216432,27.242345,-696.257288,129.304908,143.44776,126.232491,85.391266,124.465855,135.069264,89.610453,149.826794,119.738124,79.98398,32.643686,38.634482,134.380171,101.212194,123.867221,152.76846,151.455625,142.177856,114.060127,78.571305,68.242332,63.015483,73.816039,83.778511,85.373126,93.405373,-4.646766,-30.991589,136.46299,40.507709,82.31279,109.99779,134.95091,173.615236,126.280875,133.022153,99.091726,84.09354,66.5866,91.386697
2016/7/8 21:00,-681.203609,183.609099,161.417384,157.799156,159.384582,173.14894,120.550533,105.989044,52.552018,67.72915,138.70328,142.546293,123.960791,200.864897,104.521896,129.202555,139.779396,129.198648,125.044425,124.190088,89.241651,116.486399,119.007716,150.309866,129.357077,160.903751,101.619519,109.947989,192.939807,90.553453,27.242345,-692.01962,132.792512,147.660606,130.462035,90.259256,124.465855,135.069264,92.056525,152.173679,123.999316,81.636976,33.505985,38.634482,135.429099,101.212194,127.265193,152.76846,156.225652,142.177856,117.237048,78.571305,67.417247,63.793836,74.659201,83.778511,87.189192,93.405373,-2.913873,-29.296205,140.965081,43.011367,82.31279,109.99779,139.260003,174.502394,126.280875,133.022153,103.278818,87.910347,64.819882,94.520932
