Datetime,FCS_S01_B1_003,FCS_S01_B1_004,FCS_S01_B2_005,FCS_S01_B2_006,FCS_S01_B3_007,FCS_S01_B3_008,FCS_S01_B6_013,FCS_S01_B6_014,FCS_S01_B7_015,FCS_S01_B7_016,FCS_S01_F_019,FCS_S01_F_020,FCS_S01_L1_001,FCS_S01_L1_002,FCS_S01_L2_017,FCS_S01_L2_018,FCS_S02_B1_003,FCS_S02_B1_004,FCS_S02_B2_005,FCS_S02_B2_006,FCS_S02_B3_007,FCS_S02_B3_008,FCS_S02_F_019,FCS_S02_F_020,FCS_S02_L1_001,FCS_S02_L1_002,FCS_S02_L2_017,FCS_S02_L2_018,FCS_S03_B1_003,FCS_S03_B1_004,FCS_S03_B2_005,FCS_S03_B4_010,FCS_S03_B5_011,FCS_S03_B5_012,FCS_S03_B6_013,FCS_S03_B6_014,FCS_S03_B7_015,FCS_S03_B7_016,FCS_S03_F_019,FCS_S03_F_020,FCS_S03_L1_001,FCS_S03_L1_002,FCS_S04_B1_003,FCS_S04_B1_004,FCS_S04_B2_005,FCS_S04_B2_006,FCS_S04_B5_011,FCS_S04_B5_012,FCS_S04_B6_013,FCS_S04_B6_014,FCS_S04_B7_015,FCS_S04_B7_016,FCS_S04_F_019,FCS_S04_F_020,FCS_S04_L1_001,FCS_S04_L1_002,FCS_S04_L2_017,FCS_S04_L2_018,FCS_S05_B1_003,FCS_S05_B1_004,FCS_S05_B2_005,FCS_S05_B2_006,FCS_S05_B4_009,FCS_S05_B4_010,FCS_S05_B5_011,FCS_S05_B5_012,FCS_S05_B6_013,FCS_S05_B6_014,FCS_S05_L1_001,FCS_S05_L1_002,FCS_S05_L2_017,FCS_S05_L2_018
2016-11-25 21:00:00,,,,,,,,,,,,,153.538052,,133.096322,178.715593,167.90802,,154.96938,,,159.857651,,,,209.314556,68.698442,62.316165,193.876893,81.376646,,-700.494954,,,121.157038,,,156.318334,,109.904889,,,47.302773,67.234371,,129.158271,117.071275,167.384781,149.070613,159.245277,87.056296,68.449019,38.539246,,45.991706,,58.340089,,19.705932,,98.804042,24.651205,37.42744,,119.547594,213.071585,,167.033757,101.682311,,42.549579,52.157506
2016-11-26 21:00:00,,228.669211,,,179.026852,213.638187,155.283753,,71.885262,111.056247,,,156.495778,,135.861589,179.667767,170.720882,,157.961875,,,,,193.341261,,210.227967,,60.698419,193.876893,78.87388,-3.965674,-700.494954,,,117.773403,,,153.866519,,105.993414,103.545595,,51.614269,72.137209,,133.949027,112.823809,165.760746,149.070613,154.978421,83.085144,68.449019,36.889075,,45.991706,,,94.226434,17.97304,,95.202369,20.478441,34.976292,60.305145,119.547594,214.845903,,167.863309,100.007474,111.574555,40.173252,48.28483
2016-11-27 21:00:00,,227.81902,,,179.026852,212.874239,155.283753,,71.885262,110.177102,,,,,,,,,,,,,,,,,,,,,-3.965674,-701.342488,,,117.773403,,,158.77015,,105.211119,100.98888,,54.201167,70.50293,,132.352109,110.27533,170.632852,149.070613,159.245277,82.290914,,31.938561,,41.775898,,55.871622,90.528405,15.373701,,93.401533,16.305677,30.891044,59.528698,118.685775,216.62022,,171.181514,98.332638,110.047832,37.796925,49.092684
2016-11-28 21:00:00,,228.669211,,,181.094459,213.638187,156.793893,,73.92034,111.056247,,,,,,179.667767,172.596124,,159.956872,,,160.691713,,193.341261,,210.227967,65.056413,57.166652,193.876893,75.536859,-8.071993,-702.190021,,,117.773403,,,158.77015,,104.428824,98.432164,,55.063467,,,135.545946,111.974316,171.44487,,,,61.441282,28.638218,,39.246413,,52.588588,92.73419,17.106593,,89.79986,16.305677,26.805797,57.199355,117.823957,218.394538,,172.840616,99.170056,110.811193,37.461068,49.120449
2016-11-29 21:00:00,,229.519402,,,,214.402135,156.793893,,73.92034,111.935393,,,158.467596,,137.705101,180.61994,,,159.956872,,,161.525776,,194.138138,,211.141379,65.056413,57.314789,194.813979,76.371114,-12.999575,-701.342488,,,,,,159.587422,,104.428824,95.875449,,,72.954349,,134.747487,,172.256888,146.685599,160.098648,79.908223,59.884007,24.512789,,36.716929,,52.821322,90.885175,12.774362,,89.79986,16.305677,26.805797,56.422908,117.823957,218.394538,,172.840616,98.332638,,33.044271,
2016-11-30 21:00:00,,,,,181.094459,212.874239,156.793893,,,110.177102,,,158.467596,,137.705101,,172.596124,,159.956872,,,159.857651,,192.544383,,209.314556,66.798853,55.252632,194.813979,73.868349,,,,,,,,,,,,,55.063467,72.954349,,134.747487,,176.316976,146.685599,163.512133,79.908223,58.326732,24.512789,,37.56009,,,,12.774362,,91.600696,15.471124,25.988747,58.75225,119.547594,218.394538,,,100.007474,111.574555,34.81099,48.340361
2016-12-01 21:00:00,,227.81902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.875449,,55.063467,,,134.747487,111.974316,178.753029,149.865617,,79.908223,58.326732,21.212446,,35.030605,,50.888888,93.480312,8.442131,,89.79986,13.802019,24.354648,58.75225,120.409413,217.507379,,178.647475,100.007474,111.574555,36.104976,46.766302
2016-12-02 21:00:00,,226.968829,,,181.094459,212.110291,,,73.92034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79986,15.471124,25.171698,59.528698,122.994868,216.62022,,181.136129,101.682311,115.391363,35.831225,48.312596
2016-12-03 21:00:00,,226.968829,,,182.128263,212.110291,157.548963,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.386583,,,170.211956,,106.775709,98.432164,,56.788066,72.137209,,133.949027,114.522796,182.0011,152.250631,168.63236,81.496684,59.884007,17.087018,,35.030605,,51.121622,,7.575684,,90.700278,15.471124,25.988747,62.634488,122.994868,217.507379,,,102.51973,114.628001,,
2016-12-04 21:00:00,,226.118639,,,180.060655,211.346342,156.038823,,72.902801,108.418811,,,157.481687,,136.783345,176.811245,171.658503,,,,,158.189526,,190.950628,,207.487733,66.656039,58.488125,196.68815,80.542391,-14.642103,,,,127.92431,,,170.211956,,109.904889,98.432164,,57.650365,71.320069,,133.150568,118.770261,182.0011,156.225653,168.63236,85.467835,62.998557,17.912103,,36.716929,,52.937688,,7.575684,,92.501115,16.305677,25.171698,64.963831,125.580324,216.62022,,181.136129,105.031985,,34.947865,50.65286
